Length,Width,Height
95.21,49.4,20.3
101.53,51.47,18.8403628714879
97.87,48.7993760070423,21.72
98.2,48.19,18.8
98.13,48.96,21.2
95.77,49.43,18.54
99.67,47.5754262060805,21.4649666966197
100.85,49.92,18.83
98.25,52.58,18.68
100.59,47.8587445260658,20.2186311646074
97.85,47.96,21.6
97.76,49.64,19.97
99,52.93,21.45
95.38,48.4229344131513,19.26
103,49.71,20.83
100.24,47.84,19.61
103.85,48.97,19.7
99.53,51.06,19.2453262117325
100.73,50.92,18.75
100.034406446216,49.01,18.9
101.22,52.38,19.78
94.31,52.03,21.61
95.58,46.9677770311565,19.61
101.33,47.25,20.03
102.63,50.47,20.7420579755742
99.0573249806149,51.31,20.53
102.02,50.95,20.51
97.19,52.38,21.57
99.95,49.34,21.07
99.56,52.01,19.99
94.17,49.14,20.49
98.47,50.2840335639559,18.63
98.89,50.86,18.57
100.91,48.33,21.83
100.89,51.61,21.98
102.8,52.86,21.01
96.7,47.42,20.8
101.55,49.1568032656206,20.08
100.438905372908,47.73,19.48
103.04,52.37,19.67
98.37,50.4756293633889,21.91
102.53,47.28,18.71
98.44,48.09,21.9
97.86,50.95,19.79
97.23,48.1,19.03
98.63,45.2377740655993,21.43
103.63,46.2632237199342,20.95
95.15,49.76,20.61
103.92,48.21,20.77
96.9661720230327,52.3337520996495,19.52
97.67,48.38,21.38
94.96,50.792341583644,21.59
97.31,49.88,20.69
94.18,47.52,21.99
96.23,50.81,19.72
99.35,49.1,19.14
100.28,52.13,20.23
100.41,48.01,21.78
95.57,47.72,20.9
95.78,52,19.1525981722818
99.27,49.93,19.08
98.21,51.32,19.69
103.14,50.57,20.48
100.54,52.62,20.48
100.99,52.57,20.14
97.02,49.76,20.5
99.68,48.56,19.8226186348499
97.82,48.52,20.9772499174563
94.5,47.27,21.67
100.48,47.29,17.8580747561152
101.91,47.8914583436036,19.7327409571208
97.59,49.88,21.29
98.34882191315,49.65,21.85
98.59,47.47,21.15
99.32,48.32,21.39
101.72,48.51,21.31
100.46,51.29,19.8254729601984
99.35,49.99,19.09
103.06,52.5,20.34
95.1,50.7284254089712,21.53
96.77,48.25,21.41
97.01,47.74,19.53
99.03,51.86,21.3
100.96,47.9398897114491,21.41
96.68,51.03,20.1
97.7578722028565,48.17,19.97
102.68,48.0202381802117,19.902809568545
97.56,52.62,21.96
96.82,49.89,21.86
101.04,50.7749946082276,21.4
103.53,52.57,21.81
94.32,51.79,19.8217574595581
96.49,47.98,21.76
95.2,48.32,20.3933113885599
101.29,51.52,19.02
94.02,47.94,19.87
99.2535373394296,50.75,21.89
96.02,50.02,20.36
102.577081204552,49.67,18.74
98.55,47.74,21.9323523400937
100.97,48.89,21.39
94.43,50.34,18.54
99.061358129994,49.29,21.59
98.3510112758928,48.27,21.64
97.48,49.7,20.48
103.641570573482,49.88,21.85
101.58942814027,50.13,20.79
97.04,52.02,20.61
98.09,51.36,21.55
99.59,51.9138648316534,18.51
101.678018410107,47.19,20.6
100.702549764996,50.35,20.294917065292
97.31,49.79,19.12
96.82,48.61,18.86
96.4952608244928,47.13,20.48
97.96,49.39,20.06
101.82,48.38,21.31
101.79,52.42,20.6751522875294
100.34,49.95,20.18
100.003550459932,51.9,19.97
94.37,52.11,22
101.34,51.17,18.68
96.54,51.81,20.01
97.52,46.9376339226841,20.82
94.5,46.2382610304349,20.28
97.5,48.5398226106551,21.02
96.3680287445137,49,19.49
100.56,51.73,20.92
95.07,50.03,19.25
97.5617030231343,50.99,18.99
96.78,51.1166072010357,20.36
106.35592772218,50.9906789948058,20.3489440847992
97.88,51.02,21.97
101.61,52.76,18.9
98.04,51.344192355739,20.22
100.28,48.93,21.43
102.52,52.15,18.6
96.37,52.25,19.7
98.19,51.7,20.26
102.67,47.83,21.38
98.991996798034,49.13,20.47
97.56,51.89,19.11
97.59,49.8,19.02
102.93,48.29,18.98
99.3859065167482,49.47,20.08
101.55,48.9142941480789,19.83
101.13,49.18,19.74
96.11,52.46,21.38
93.0671783819713,53.0582607243143,21.1745448040177
100.44,52.45,19.72
99.14,51.04,21.36
98.34,49.03,19.3
101.24,49.03,20.96
98.37,52.12,19.68
94.16,48.39,21.6
102.35,51.24,20.0586150282524
